,STATE,Year,CO2,CH4,N2O,Fluorinated GHG,Incentives,Laws and Regulations,State Incentives,Utility/Private Incentives,Programs,State Hybrid Incentives,Ozone,Question,DataValue,StratificationCategory1,Stratification1
14371,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,81.9,Race/Ethnicity,Asian or Pacific Islander
14372,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,189.5,Gender,Male
14373,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,295.5,Gender,Male
14374,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,922.5,Overall,Overall
14375,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,100.8,Race/Ethnicity,"Black, non-Hispanic"
14376,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,343.6,Overall,Overall
14377,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,920.9,Race/Ethnicity,"White, non-Hispanic"
14378,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,87.4,Race/Ethnicity,American Indian or Alaska Native
14379,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,90.6,Race/Ethnicity,Asian or Pacific Islander
14380,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,252.9,Gender,Female
14381,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,34.1,Race/Ethnicity,Asian or Pacific Islander
14382,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,135.1,Gender,Male
14383,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,370.3,Race/Ethnicity,Asian or Pacific Islander
14384,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,15.6,Race/Ethnicity,Hispanic
14385,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,188.9,Overall,Overall
14386,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,153.4,Overall,Overall
14387,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,434.0,Race/Ethnicity,Hispanic
14388,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,467.3,Gender,Male
14389,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,143.7,Gender,Female
14390,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,174.0,Race/Ethnicity,"White, non-Hispanic"
14391,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,326.6,Race/Ethnicity,American Indian or Alaska Native
14392,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,246.6,Race/Ethnicity,American Indian or Alaska Native
14393,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,185.9,Race/Ethnicity,"Black, non-Hispanic"
14394,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,198.8,Race/Ethnicity,American Indian or Alaska Native
14395,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,71.1,Race/Ethnicity,Asian or Pacific Islander
14396,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,54.1,Race/Ethnicity,Hispanic
14397,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,22.5,Race/Ethnicity,Hispanic
14398,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,215.2,Race/Ethnicity,"White, non-Hispanic"
14399,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,398.8,Gender,Female
14400,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,431.2,Overall,Overall
14401,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,139.5,Overall,Overall
14402,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,422.9,Race/Ethnicity,"White, non-Hispanic"
14403,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,1101.0,Gender,Male
14404,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,101.2,Race/Ethnicity,"Black, non-Hispanic"
14405,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,263.4,Race/Ethnicity,"Black, non-Hispanic"
14406,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,332.5,Gender,Female
14407,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,176.2,Gender,Male
14408,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
14409,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,1218.0,Race/Ethnicity,American Indian or Alaska Native
14410,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,485.9,Race/Ethnicity,"White, non-Hispanic"
14411,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,30.2,Race/Ethnicity,Asian or Pacific Islander
14412,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,1189.0,Race/Ethnicity,"Black, non-Hispanic"
14413,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,338.5,Race/Ethnicity,"White, non-Hispanic"
14414,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,12.8,Gender,Male
14415,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,68.1,Race/Ethnicity,Hispanic
14416,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
14417,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,191.1,Race/Ethnicity,"White, non-Hispanic"
14418,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,104.7,Race/Ethnicity,American Indian or Alaska Native
14419,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,274.0,Overall,Overall
14420,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,244.9,Race/Ethnicity,"Black, non-Hispanic"
14421,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from coronary heart disease,131.1,Gender,Female
14422,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Premature mortality among adults aged 45-64 years,750.7,Gender,Female
14423,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from heart failure,106.0,Race/Ethnicity,"Black, non-Hispanic"
14424,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,188.4,Gender,Female
14425,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from total cardiovascular diseases,354.8,Gender,Male
14426,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
14427,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,137.6,Race/Ethnicity,American Indian or Alaska Native
14428,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality from diseases of the heart,40.9,Race/Ethnicity,Hispanic
14429,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
14430,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,,Race/Ethnicity,Hispanic
14431,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,,Race/Ethnicity,"Black, non-Hispanic"
14432,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,13.0,Race/Ethnicity,"White, non-Hispanic"
14433,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,14.6,Gender,Female
14434,OK,2017,49255301.0,761427.0,2155494.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.042880481,Asthma mortality rate,13.7,Overall,Overall
14435,OK,2018,52124663.0,806791.0,2146966.0,0.0,0.0,13.0,10.0,3.0,0.0,0.0,0.042340427,,,,
14436,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,14.4,Overall,Overall
14437,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
14438,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,,Gender,Male
14439,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,,Race/Ethnicity,Hispanic
14440,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
14441,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,,Race/Ethnicity,"Black, non-Hispanic"
14442,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,16.4,Race/Ethnicity,"White, non-Hispanic"
14443,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Asthma mortality rate,18.8,Gender,Female
14444,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,448.7,Gender,Female
14445,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,146.0,Gender,Female
14446,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,57.2,Race/Ethnicity,Asian or Pacific Islander
14447,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from heart failure,120.4,Overall,Overall
14448,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,756.5,Race/Ethnicity,American Indian or Alaska Native
14449,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
14450,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from total cardiovascular diseases,226.1,Overall,Overall
14451,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,100.5,Race/Ethnicity,"White, non-Hispanic"
14452,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,259.4,Gender,Male
14453,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,42.6,Race/Ethnicity,American Indian or Alaska Native
14454,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,110.0,Gender,Male
14455,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,239.3,Overall,Overall
14456,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from total cardiovascular diseases,34.0,Race/Ethnicity,Hispanic
14457,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,618.8,Race/Ethnicity,"White, non-Hispanic"
14458,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from total cardiovascular diseases,142.4,Race/Ethnicity,"Black, non-Hispanic"
14459,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from heart failure,143.9,Race/Ethnicity,"White, non-Hispanic"
14460,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,120.8,Race/Ethnicity,"White, non-Hispanic"
14461,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,595.1,Overall,Overall
14462,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from heart failure,33.8,Race/Ethnicity,Asian or Pacific Islander
14463,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,52.8,Race/Ethnicity,"Black, non-Hispanic"
14464,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,85.1,Overall,Overall
14465,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,13.7,Race/Ethnicity,Hispanic
14466,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,38.2,Race/Ethnicity,Hispanic
14467,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,316.6,Race/Ethnicity,Hispanic
14468,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,221.0,Gender,Female
14469,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,243.8,Race/Ethnicity,American Indian or Alaska Native
14470,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from total cardiovascular diseases,221.0,Gender,Female
14471,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,94.2,Race/Ethnicity,"Black, non-Hispanic"
14472,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,158.5,Overall,Overall
14473,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,257.9,Race/Ethnicity,"White, non-Hispanic"
14474,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,111.6,Overall,Overall
14475,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,906.0,Race/Ethnicity,"Black, non-Hispanic"
14476,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,63.6,Gender,Female
14477,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,77.8,Race/Ethnicity,American Indian or Alaska Native
14478,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from coronary heart disease,33.3,Race/Ethnicity,Asian or Pacific Islander
14479,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,111.3,Race/Ethnicity,American Indian or Alaska Native
14480,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,55.0,Race/Ethnicity,Asian or Pacific Islander
14481,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from heart failure,62.0,Race/Ethnicity,"Black, non-Hispanic"
14482,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
14483,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,22.1,Race/Ethnicity,Hispanic
14484,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,171.2,Gender,Male
14485,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from diseases of the heart,188.2,Race/Ethnicity,"White, non-Hispanic"
14486,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from total cardiovascular diseases,88.9,Race/Ethnicity,Asian or Pacific Islander
14487,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Premature mortality among adults aged 45-64 years,271.2,Race/Ethnicity,Asian or Pacific Islander
14488,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from total cardiovascular diseases,267.4,Race/Ethnicity,"White, non-Hispanic"
14489,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality from heart failure,66.7,Race/Ethnicity,American Indian or Alaska Native
14490,OR,2012,8825709.0,108590.0,58950.0,0.0,0.0,13.0,10.0,7.0,0.0,0.0,0.039922233,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,187.2,Race/Ethnicity,"Black, non-Hispanic"
